Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,review_year,review_month,availability_category
14245,732592391410942137,- Hyde Sukhumvit 11 - Glamorous Design - BTS NANA,62256771,Terry,Vadhana,13.74418,100.55553,Entire home/apt,1734,5,5,2022-11-30,2.08,28,168,5,2022.0,11,Moderat (91-180 days)
14246,722909964904156833,200mBig quiet Bedroom 195condo,270215556,Ideomobi,Huai Khwang,13.757117742106836,100.56810006190187,Entire home/apt,3571,1,5,2022-11-05,1.63,28,363,5,2022.0,11,Very High (271-365 days)
14248,722911238582004709,37Amazing pool and Gym Rama9 MRT 5mis,480534455,Vicky,Ratchathewi,13.75442,100.56432,Entire home/apt,1314,7,1,2022-11-04,0.55,14,357,1,2022.0,11,Very High (271-365 days)
14249,732904847293447604,Modern Luxury studio/Sky pool/Near BTS Phrompong,152018136,Tony,Khlong Toei,13.724639758993533,100.56561242675852,Entire home/apt,1200,1,5,2022-12-23,2.88,12,109,5,2022.0,12,Moderat (91-180 days)
14250,722959589172752725,"Luxury 1br in soho area Bangkok, Easy to explore",461455435,Wiphaphan,Bang Rak,13.72609262693111,100.52706185728312,Entire home/apt,3261,30,4,2022-11-27,1.41,3,156,4,2022.0,11,Moderat (91-180 days)
14251,732972401808147848,New! Gateway/ Bangkok University 1BR 2PPL near BTS,341188013,Kara,Khlong Toei,13.71629,100.58568,Entire home/apt,2099,1,4,2022-12-25,2.35,32,340,4,2022.0,12,Very High (271-365 days)
14252,723085238674833442,8网红50层超豪华空中泳池健身房Asoke商圈市中心双轨BTS/MRT+NanaSoicowboy,129986395,Ed,Vadhana,13.73863,100.56059,Entire home/apt,2150,1,9,2022-12-18,4.91,13,340,9,2022.0,12,Very High (271-365 days)
14253,732994039766131836,New! Gateway/ Bangkok University 1BR 2PPL near BTS,52161947,Noons,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,9,2022-12-08,3.46,99,359,9,2022.0,12,Very High (271-365 days)
14254,723090386219099047,9网红50层豪华空中泳池健身房Asoke商圈市中心双轨BTS/MRT+Nana/Soicowboy,129986395,Ed,Vadhana,13.73849,100.56037,Entire home/apt,2150,1,9,2022-12-21,3.7,13,329,9,2022.0,12,Very High (271-365 days)
14256,723093141755668530,A网红50层豪华空中泳池健身房Asoke商圈市中心双轨BTS/MRT+Nana/Soicowboy,129986395,Ed,Vadhana,13.73966,100.56198,Entire home/apt,2150,1,16,2022-12-28,5.78,13,317,16,2022.0,12,Very High (271-365 days)
14257,733216479160303917,曼谷市中心rama9豪华高层城市景观公寓近火车夜市暹罗广场Asoke通罗摩天轮夜市15,134974883,Yoyo,Huai Khwang,13.7562269,100.5683134,Entire home/apt,1100,20,2,2022-12-08,1.09,8,306,2,2022.0,12,Very High (271-365 days)
14258,723128712260784939,湄南河旁的温馨公寓,455700678,Zhang,Bangkok Noi,13.75353,100.46725,Entire home/apt,800,3,4,2022-12-05,1.4,20,90,4,2022.0,12,Low (0-90 days)
14261,723412133767450215,40big1bedroom,270215556,Ideomobi,Huai Khwang,13.756069936482952,100.56815030839846,Entire home/apt,3857,1,2,2022-11-12,0.71,28,363,2,2022.0,11,Very High (271-365 days)
14263,723572851364784185,The Sweet Home :1 BR/Netflix/MRT,132745392,Mt,Huai Khwang,13.75906,100.57005,Entire home/apt,2071,1,1,2022-10-04,0.35,25,71,1,2022.0,10,Low (0-90 days)
14264,723602781273346923,Cozy room close to BTS Onnut (Special discount),443981006,Pennapa,Suanluang,13.70821,100.60513,Entire home/apt,1000,2,5,2022-11-15,2.24,1,333,5,2022.0,11,Very High (271-365 days)
14265,723642134466860477,Private room near DMK airport,480575437,Kate,Lak Si,13.88601,100.58755,Private room,926,3,1,2022-10-18,0.42,1,365,1,2022.0,10,Very High (271-365 days)
14266,723643486299270149,"2 Minute walk BTS Ratchathewi,Pratunam, MBK,Siam",40262107,Patty,Ratchathewi,13.752,100.53125,Private room,1521,1,4,2022-12-04,1.4,39,350,4,2022.0,12,Very High (271-365 days)
14267,723667138476801350,曼谷湄南河无敌超美一线河景公寓大皇宫郑王庙卧佛寺摩天轮夜市iconsiam商场暹罗广场四面佛17,134974883,Yoyo,Bang Phlat,13.7859572,100.4977561,Entire home/apt,650,15,1,2022-10-31,0.51,8,305,1,2022.0,10,Very High (271-365 days)
14268,723709582308758644,Liquid house A 》 lovely private /2mins from MRT,39788305,Wirin,Din Daeng,13.78231,100.57397,Private room,729,1,15,2022-12-27,5.06,2,354,15,2022.0,12,Very High (271-365 days)
14269,723723551594094834,Bright studio near Bangkok hospital w/ 500mb wi-fi,23503077,Nan,Huai Khwang,13.75137,100.59054,Entire home/apt,759,4,3,2022-12-11,1.45,12,174,3,2022.0,12,Moderat (91-180 days)
14270,723773471027017948,8-Bts thonglo 700m free swimming pool gym,402093105,Hi Gravity,Khlong Toei,13.72209,100.5747,Entire home/apt,1581,7,4,2022-12-09,1.35,45,241,4,2022.0,12,High (181-270 days)
14271,723784554839401037,10-BTS Thong Lo free swimming pool and gym,402093105,Hi Gravity,Khlong Toei,13.7237,100.57488,Entire home/apt,1581,7,20,2022-12-13,7.06,45,241,20,2022.0,12,High (181-270 days)
14272,723798178043182930,Room Modern  asoke rama9 near MRT  & airport link,185602387,Pluem,Ratchathewi,13.753996053266922,100.56407164782284,Private room,3957,3,4,2022-11-04,1.46,16,345,4,2022.0,11,Very High (271-365 days)
14273,723799330407965986,查浦特通罗25,402093105,Hi Gravity,Vadhana,13.74059,100.58233,Entire home/apt,1524,4,2,2022-09-29,0.65,45,230,2,2022.0,9,High (181-270 days)
14274,723807971135024287,1-查浦特通罗25,402093105,Hi Gravity,Vadhana,13.73931,100.58284,Entire home/apt,1524,4,2,2022-09-30,0.65,45,230,2,2022.0,9,High (181-270 days)
14275,723811256442237021,Bangkok Studio Room Next to Terminal 21 BTS MRT,50861914,Tui Chea,Vadhana,13.7387455396311,100.56106841321407,Private room,2000,3,1,2022-11-02,0.53,2,329,1,2022.0,11,Very High (271-365 days)
14276,724187836628482498,"Cozy living in downtown. pool&gym,2mins to Bts st",461455435,Wiphaphan,Phra Khanong,13.70148,100.60447,Entire home/apt,1490,3,3,2022-10-30,1.07,3,158,3,2022.0,10,Moderat (91-180 days)
14277,724191320295359786,Baby deer : Private room in Silom area,227784412,Bank,Bang Rak,13.72433,100.52092,Entire home/apt,739,1,2,2022-12-01,0.85,19,176,2,2022.0,12,Moderat (91-180 days)
14278,724202123688855915,Great location Walk- 5mins to Khaosan Road,465472724,Pornanong,Phra Nakhon,13.76196,100.50248,Private room,971,1,7,2022-11-12,2.41,9,177,7,2022.0,11,Moderat (91-180 days)
14279,724205130881557961,Private room @Khet Phra Nakhon 5mins to Khaosan Rd,465472724,Pornanong,Phra Nakhon,13.75965,100.50221,Private room,650,1,8,2022-12-24,2.7,9,354,8,2022.0,12,Very High (271-365 days)
14281,724327597234154700,Central Flat at Foodies' Paradise w/ Breakfast,26620868,Gilles,Sathon,13.72121,100.53879,Entire home/apt,2856,2,2,2022-11-30,0.91,34,359,2,2022.0,11,Very High (271-365 days)
14282,724338243663061878,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.710604321725077,100.52021297354128,Entire home/apt,1244,1,4,2022-12-12,2.07,228,353,4,2022.0,12,Very High (271-365 days)
14283,733268789522765009,"Loft Family Room, Sleeps 4",482765032,Thunyaporn,Vadhana,13.742711718650291,100.56234143372956,Private room,1457,1,2,2022-11-08,0.88,2,359,2,2022.0,11,Very High (271-365 days)
14284,724347122971833993,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,314945555,Nana,Sathon,13.710729399140956,100.52021297354128,Entire home/apt,1144,1,3,2022-12-25,1.61,49,358,3,2022.0,12,Very High (271-365 days)
14285,733278769058616266,Smack in the middle of the city,482765032,Thunyaporn,Vadhana,13.742722140344188,100.56231461163942,Shared room,500,1,1,2022-12-09,1.0,2,365,1,2022.0,12,Very High (271-365 days)
14286,724373156544281883,"2br in Sathorn's Bohemian Area, Breakfast Included",26620868,Gilles,Sathon,13.72216,100.53919,Entire home/apt,4624,2,1,2022-11-18,0.73,34,349,1,2022.0,11,Very High (271-365 days)
14287,724465553861950582,Nice 1 bedroom condo Centrally located.,480379507,Yanisa,Bang Sue,13.846454428580245,100.54170303046703,Entire home/apt,475,7,1,2022-11-20,0.77,1,330,1,2022.0,11,Very High (271-365 days)
14288,733331562783837765,*Newly decorated* Minimalist style condominium.,22200127,Chanya,Vadhana,13.7287426,100.5919806,Private room,1800,7,2,2022-12-17,1.03,1,356,2,2022.0,12,Very High (271-365 days)
14289,733520517776908012,Bambino House Cafe No3,126414281,Wipa,Bangkok Noi,13.74515,100.46874,Private room,519,2,2,2022-11-22,0.8,3,90,2,2022.0,11,Low (0-90 days)
14291,733680303686470544,Relexed 2-Bedroom Ensuite with 24hr Pool&Gym,8613539,June & Pop,Wang Thong Lang,13.790445235304263,100.59501059353352,Private room,914,4,3,2022-12-09,1.38,10,148,3,2022.0,12,Moderat (91-180 days)
14292,733799645495052263,Beatiful condo in Bangkok,482847652,Pantheera,Bangkok Yai,13.73257,100.46633,Entire home/apt,1200,1,1,2022-11-28,1.0,1,334,1,2022.0,11,Very High (271-365 days)
14294,733849075672166547,Luxurious Loft & Facilities,9867720,Leeloo,Khlong Toei,13.72954,100.57055,Entire home/apt,5108,5,1,2022-11-27,0.94,8,360,1,2022.0,11,Very High (271-365 days)
14296,733949237251262741,Central Old Town Cottage/No.4 The Develop,16552933,Central Old Town Cottage,Phra Nakhon,13.7557929,100.4986667,Private room,4485,1,1,2022-11-05,0.56,6,297,1,2022.0,11,Very High (271-365 days)
14299,728598923674059525,Brand new Townhouse in Huai Khwang W/ 4 king Beds,481865680,Chaiwat,Huai Khwang,13.7787487,100.5824801,Entire home/apt,5200,1,9,2022-12-20,4.82,1,82,9,2022.0,12,Low (0-90 days)
14300,728741646918472189,"Lux Studio in High-Rise BKK, Gym&Spa w/Breakfast",26620868,Gilles,Vadhana,13.72419,100.58688,Entire home/apt,1190,2,1,2022-10-24,0.45,34,0,1,2022.0,10,
14304,728920477911354951,7min airport/free pick up & drop off/close 2 malls,35068115,Shirley,Lat Krabang,13.72044380459621,100.73362612257657,Entire home/apt,1090,1,16,2022-12-20,5.85,2,159,16,2022.0,12,Moderat (91-180 days)
14305,728935284058755192,曼谷湄南河畔半岛酒店旁豪华公寓套房烟花最佳打卡地,149112551,Hong,Khlong San,13.72114,100.50953,Entire home/apt,1814,28,1,2022-12-01,1.0,8,149,1,2022.0,12,Moderat (91-180 days)
14306,729183877884730770,Deluxe Great Location Walk10mins to khaosan Road,465472724,Pornanong,Phra Nakhon,13.76191,100.50143,Private room,1029,1,6,2022-12-25,2.2,9,354,6,2022.0,12,Very High (271-365 days)
14307,729211587643636769,Khaosan DD Superior Bangkok,31015834,Natha,Phra Nakhon,13.75804,100.49624,Private room,1104,1,8,2022-12-27,3.48,18,352,8,2022.0,12,Very High (271-365 days)
14308,729222786126269864,Luxury condo in Bangkok - Phra khanong River view,373243295,Promphasson,Vadhana,13.71441,100.60568,Private room,1800,7,1,2022-12-01,1.0,1,334,1,2022.0,12,Very High (271-365 days)
14309,729290337273289029,A8/2BR/BTS surasak/曼谷市中心/2房2室2卫/免费泳池+gym,235135484,Shin,Sathon,13.7087,100.51981,Entire home/apt,2000,1,7,2022-12-07,2.53,21,27,7,2022.0,12,Low (0-90 days)
14311,729361706449701482,曼谷市中心一卧室单间/酒店式公寓/泳池健身房/轻轨800米,139189243,Hana,Sathon,13.71215,100.52184,Private room,1029,1,10,2022-12-24,4.41,29,317,10,2022.0,12,Very High (271-365 days)
14312,729364919131924336,The only resort in Bangkok.,482011973,Thaveechai,Bang Sue,13.82427,100.51808,Private room,1000,1,1,2022-12-21,1.0,1,365,1,2022.0,12,Very High (271-365 days)
14313,724477672884522870,"Stylish room, 300m BTS Thonglor, Sukhumvit",122363222,Chonny,Khlong Toei,13.72197,100.57771,Entire home/apt,1704,2,9,2022-12-14,3.07,19,308,9,2022.0,12,Very High (271-365 days)
14314,724491972681660067,Cozy 1 BR/3 min walk to BTS Thonglor,152018136,Tony,Khlong Toei,13.72251884352209,100.57695870674588,Entire home/apt,1594,2,6,2022-12-16,2.65,12,142,6,2022.0,12,Moderat (91-180 days)
14316,724524588076423133,Sky Retreat with Sunset River View in Thonglor!,47601115,Walker,Khlong Toei,13.715897,100.5748618,Private room,1300,1,5,2022-12-03,2.11,2,311,5,2022.0,12,Very High (271-365 days)
14319,729497516438921248,Luxury Condo 1 bed Roof Top Pool 2 Min To MRT,77645593,Mintny,Chatu Chak,13.80717,100.57114,Entire home/apt,1455,1,11,2022-12-11,4.46,2,305,11,2022.0,12,Very High (271-365 days)
14320,729620963383470904,Amazing 2bdroom sky pool asoke rama9 joddfairs,473454250,Morri,Huai Khwang,13.75584,100.56746,Entire home/apt,4893,35,1,2022-12-12,1.0,9,359,1,2022.0,12,Very High (271-365 days)
14321,729621122214763566,Vintage-modern cozy 3 bedroom in Ekamai12-Thonglor,47112197,Fame,Vadhana,13.730991450349531,100.58892249209596,Entire home/apt,4810,1,12,2022-12-12,4.29,1,345,12,2022.0,12,Very High (271-365 days)
14322,729626149936269321,"Embassies Area, close to BTS, breakfast included",26620868,Gilles,Khlong Toei,13.73673,100.55583,Entire home/apt,1190,2,1,2022-11-14,0.67,34,0,1,2022.0,11,
14325,729919189669201903,Minimal Studio APRT near Ram ARL,37451680,Benjamas,Suanluang,13.74224,100.60227,Entire home/apt,1000,2,2,2022-12-12,2.0,1,228,2,2022.0,12,High (181-270 days)
14327,730097619785741109,Amazing 1 bedroom 2 mins walk BTS On Nut,70213615,Wen Pei,Phra Khanong,13.704,100.6042,Entire home/apt,1229,5,8,2022-12-25,2.86,1,314,8,2022.0,12,Very High (271-365 days)
14328,733960271401460593,"""Lucky Home""1BR_1min to Sukhumvit BTS On-Nut",195325142,Chuanpis,Phra Khanong,13.704285601576832,100.6018790602684,Entire home/apt,1453,3,3,2022-12-18,1.23,1,332,3,2022.0,12,Very High (271-365 days)
14329,724541823132297375,Deluxe1 Great Location Walk10mins to khaosan Road,465472724,Pornanong,Phra Nakhon,13.762254049507696,100.5019211769104,Private room,1007,1,5,2022-12-18,1.88,9,361,5,2022.0,12,Very High (271-365 days)
14332,730206388561082761,HPZP_296_Ploenchit&Nana BTS/roof pool/48sqm/500WFi,35082871,Ed,Khlong Toei,13.739729359870584,100.55188448652954,Entire home/apt,1811,1,6,2022-12-24,3.4,33,343,6,2022.0,12,Very High (271-365 days)
14333,730207351896576626,Vibe sky pool 2 bedrooms joddfairs asoke rama9,473454250,Morri,Huai Khwang,13.75429,100.56963,Entire home/apt,4137,35,1,2022-12-09,1.0,9,86,1,2022.0,12,Low (0-90 days)
14334,730211560766671433,1L7曼谷市中心泳池高档公寓，rama9地铁站300米,231239852,Aimy,Huai Khwang,13.75341,100.56508,Entire home/apt,1500,90,2,2022-12-11,2.0,19,170,2,2022.0,12,Moderat (91-180 days)
14335,724850415931124985,Private King bedroom with AC and Balcony,215302964,Anthony,Phra Khanong,13.69891,100.59943,Private room,679,3,1,2022-11-07,0.58,7,59,1,2022.0,11,Low (0-90 days)
14336,730211740602883540,2L9市中心2房公寓，配备泳池健身房,231239852,Aimy,Din Daeng,13.7567,100.56078,Entire home/apt,3214,30,1,2022-11-06,0.57,19,66,1,2022.0,11,Low (0-90 days)
14337,724872294823791915,Comfy clean room w/ King Bed Near MRT – 7 Min Walk,62043835,Lalitpat,Bang Khae,13.71536,100.4077,Entire home/apt,870,1,6,2022-12-21,2.05,1,323,6,2022.0,12,Very High (271-365 days)
14338,730232250856257126,Luxury 1 BR Asoke with balcony + Sky pool 35th Flr,19213283,Jay,Vadhana,13.73819,100.56369,Entire home/apt,1471,2,10,2022-12-19,4.35,7,124,10,2022.0,12,Moderat (91-180 days)
14339,724879572321910648,Private Double Bunk Beds @ 168 Hostel,79438384,Norman,Parthum Wan,13.74752,100.52276,Private room,1299,1,1,2022-11-24,0.86,5,352,1,2022.0,11,Very High (271-365 days)
14340,730288193986493453,HPZP_247_Ploenchit&Nana BTS/roof pool/500mb WiFi,35082871,Ed,Khlong Toei,13.739740418118137,100.5518468068552,Entire home/apt,1393,1,10,2022-12-23,4.11,33,311,10,2022.0,12,Very High (271-365 days)
14341,730309913612970640,"Green Therapy! Tennis Courts, Pool+Gym, Breakfast",26620868,Gilles,Lak Si,13.86176,100.57113,Entire home/apt,4046,1,1,2022-11-17,0.71,34,308,1,2022.0,11,Very High (271-365 days)
14342,724885860895535592,°Private capsule room° Heart of bangkok,79438384,Norman,Parthum Wan,13.74561,100.52409,Private room,744,1,2,2022-12-04,1.5,5,352,2,2022.0,12,Very High (271-365 days)
14344,730315445623322146,"Awesome View, near MRT Queen Sirikit, Huge TV",30386490,N'Dee,Khlong Toei,13.7272,100.56017,Entire home/apt,4196,1,11,2022-12-19,4.18,23,142,11,2022.0,12,Moderat (91-180 days)
14347,724901115761521390,"Cozy twin bed for living in Bangkok, Ramkamhaeng.",43573380,Polpat,Bang Kapi,13.759,100.61512,Private room,600,1,3,2022-12-12,1.91,1,364,3,2022.0,12,Very High (271-365 days)
14348,730341564629399745,"Studio near Asok BTS and Malls, Breakfast incl.",26620868,Gilles,Khlong Toei,13.73454,100.56192,Entire home/apt,1190,2,1,2022-11-03,0.54,34,0,1,2022.0,11,
14349,730351763605367908,"Pop Double, Terminal 21-Sukhumvit, w/ Breakfast",26620868,Gilles,Khlong Toei,13.73401,100.55977,Entire home/apt,1190,1,1,2022-10-10,0.37,34,0,1,2022.0,10,
14352,724955205760613528,"Superhost, near NANA BTS, Smart TV, Fast Internet",30386490,N'Dee,Khlong Toei,13.74085,100.55108,Entire home/apt,2594,1,5,2022-11-26,1.85,23,218,5,2022.0,11,High (181-270 days)
14353,730419113848537530,"New Minimalist Suite in the GalileOasis,Siam 324",451602547,Mam GalileOasis,Ratchathewi,13.75188,100.52524,Entire home/apt,3690,1,2,2022-12-05,2.0,9,347,2,2022.0,12,Very High (271-365 days)
14354,730716006532788124,Rooftop pool gym luxury cozy 2 bedroom 60sqm @BTS,178797330,Xu,Khlong Toei,13.7266,100.56443,Entire home/apt,3018,1,1,2022-12-28,1.0,24,151,1,2022.0,12,Moderat (91-180 days)
14355,725057543034282922,湄南河旁的生活圈公寓,455700678,Zhang,Bangkok Noi,13.75415,100.4673,Entire home/apt,800,3,3,2022-12-13,1.53,20,82,3,2022.0,12,Low (0-90 days)
14357,725127280674390285,Modern Studio - Bangkok City Center POOL/GYM/WIFI,153795155,Alexandre Vincent Pierre,Bang Na,13.67648,100.6352,Entire home/apt,1215,1,8,2022-12-14,2.67,9,171,8,2022.0,12,Moderat (91-180 days)
14358,730740738609284063,14-BTS Thong Lo free swimming pool and gym,402093105,Hi Gravity,Khlong Toei,13.72246,100.57434,Entire home/apt,1581,7,2,2022-11-01,0.82,45,241,2,2022.0,11,High (181-270 days)
14359,730785073361056245,曼谷市中心loft/靠近BTS Surasak/带泳池/健身房,139189243,Hana,Sathon,13.71176,100.51928,Entire home/apt,1500,1,2,2022-12-08,1.67,29,360,2,2022.0,12,Very High (271-365 days)
14360,725158733714898191,최고위치!수쿰빗/아속역/코리아타운/터미널21/5분이내/루프탑수영장/헬스장,480574247,Lee,Khlong Toei,13.73449,100.55881,Private room,1296,3,5,2022-12-24,1.85,1,323,5,2022.0,12,Very High (271-365 days)
14362,730883100661343062,精品studio/rama9/无边泳池/中文接待/新火车夜市/中国大使馆/rca酒吧街,264864968,Tricia,Ratchathewi,13.75306,100.56256,Entire home/apt,1327,7,5,2022-12-09,1.97,44,85,5,2022.0,12,Low (0-90 days)
14363,725188210905133252,เกร์ยเฮ้าส์,481243054,Nungnuch,Bangkok Noi,13.7563949,100.4719473,Private room,503,1,6,2022-12-13,3.4,2,342,6,2022.0,12,Very High (271-365 days)
14364,730887618958211893,rama9精品studio/无边泳池/尚泰购物中/火车夜市/中国大使馆/中文接待,264864968,Tricia,Ratchathewi,13.75528,100.56264,Entire home/apt,1327,7,1,2022-12-05,1.0,44,175,1,2022.0,12,Moderat (91-180 days)
14365,730887761782141763,Modern 1 bed SUITE located in Sukhumvit 18 Bangkok,482317117,Sarunya,Khlong Toei,13.733090400871198,100.56367369803228,Private room,5128,1,1,2022-12-19,1.0,1,353,1,2022.0,12,Very High (271-365 days)
14366,725225545424097034,Chaophaya River View asiatique Room,112885178,Nantaphorn,Khlong San,13.70981,100.50044,Private room,1629,30,1,2022-11-30,1.0,3,294,1,2022.0,11,Very High (271-365 days)
14367,730890624381751993,rama9精品studio/无边泳池/空中步道/mrt/火车夜市/中文接待/中国大使馆,264864968,Tricia,Din Daeng,13.75533,100.56437,Entire home/apt,1327,7,1,2022-10-18,0.42,44,359,1,2022.0,10,Very High (271-365 days)
14369,725640161060324193,36Amazing pool and Gym Rama9 MRT 5mis,480534455,Vicky,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1307,7,2,2022-11-19,1.25,14,343,2,2022.0,11,Very High (271-365 days)
14370,730927939279957069,Chic 1BR 35sqm. ICON SIAM  @BTS Talad Plu(S10),318980015,Thapanee,Thon buri,13.71489,100.47744,Entire home/apt,1200,14,2,2022-12-16,1.09,6,302,2,2022.0,12,Very High (271-365 days)
14371,725646992502131163,37.Amazing pool and Gym Rama9 MRT 5mins,480534455,Vicky,Ratchathewi,13.75493,100.56273,Entire home/apt,1514,7,1,2022-10-11,0.38,14,335,1,2022.0,10,Very High (271-365 days)
14374,725688675484228649,Bangkok 2510: 420 Friendly atop Craft Beer Barcade,165965988,Pumpim,Khlong Toei,13.71188,100.59346,Private room,1956,2,1,2022-12-15,1.0,1,263,1,2022.0,12,High (181-270 days)
14375,730932853899522561,House in Old Town near BTS Bang Wa(S12) ICON SIAM,318980015,Thapanee,Phasi Charoen,13.71628,100.45495,Private room,950,1,1,2022-11-23,0.83,6,353,1,2022.0,11,Very High (271-365 days)
14376,730940723526624101,"Grand Trip Hotel Studio, 5 mins to BTS Udomsuk",15450556,Cindy,Bang Na,13.6789,100.61273,Entire home/apt,630,3,2,2022-12-16,2.0,18,358,2,2022.0,12,Very High (271-365 days)
14380,731367820575963544,rama9顶级公寓超豪华全新一居室,119203329,Leona,Huai Khwang,13.75625,100.5712,Entire home/apt,1483,1,2,2022-12-26,0.97,20,350,2,2022.0,12,Very High (271-365 days)
14381,731528611767990834,Luxury condo in Bangkok,106851533,Thaithai,Parthum Wan,13.7407,100.54064,Entire home/apt,2257,30,1,2022-12-14,1.0,2,315,1,2022.0,12,Very High (271-365 days)
14382,733972343145951879,景觀舒服開揚/特大會所設施/近Phra Ram 9MRT臨近夜市,223789945,Key,Huai Khwang,13.756786953984673,100.56885235011578,Entire home/apt,1884,1,2,2022-12-05,1.58,2,152,2,2022.0,12,Moderat (91-180 days)
14383,725692201350126413,One bedroom near BTS and icon Siam with river view,131270916,Magic,Khlong San,13.7208,100.49307,Entire home/apt,1364,29,1,2022-12-05,1.0,33,323,1,2022.0,12,Very High (271-365 days)
14384,725720912568322251,Rooftop pool gym luxury cozy studio@ BTSphromphong,178797330,Xu,Khlong Toei,13.72661,100.5664,Entire home/apt,1563,1,3,2022-12-05,1.61,24,338,3,2022.0,12,Very High (271-365 days)
14385,725752723385978764,12 BTSwongwianyai大皇宫iconsiam 泳池 wifi 轻奢公寓,205008955,Moon,Khlong San,13.72165,100.49618,Entire home/apt,800,28,1,2022-11-03,0.54,20,333,1,2022.0,11,Very High (271-365 days)
14386,725768336424117962,Travel from 'The Giant Swing' At Khao San Road,296460330,RoomQuest,Phra Nakhon,13.75522,100.50121,Private room,1500,1,2,2022-10-30,0.92,12,358,2,2022.0,10,Very High (271-365 days)
14387,725772289964300640,NEW*Luxury 2BR Apartment Riverview-Netflix-MRT*3TV,304055756,Carsten,Bang Phlat,13.78699,100.49855,Entire home/apt,2207,3,4,2022-12-22,2.22,2,334,4,2022.0,12,Very High (271-365 days)
14388,725785902415540985,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1600,1,4,2022-12-11,2.22,228,346,4,2022.0,12,Very High (271-365 days)
14389,725790132702788921,"@HOMM 34 Sukhumvit Bkk., We Make It Unique Styles",481361352,Charn,Khlong Toei,13.723788005702012,100.57253030370482,Private room,4496,1,2,2022-11-20,0.81,1,364,2,2022.0,11,Very High (271-365 days)
14390,734312346364080101,"Bus:[A4] from DMK 
[S1] from Suvarnnabhumi airport",73663817,Pimmas,Pom Prap Sattru Phai,13.7554488,100.5144627,Private room,1000,180,1,2022-11-08,0.59,1,357,1,2022.0,11,Very High (271-365 days)
14391,731566770928759750,Cozy 3 Bedroom Townhouse 2 min BTS Onnut Sukhumvit,482451739,Purin,Phra Khanong,13.70582694501948,100.60475331349184,Private room,3700,1,3,2022-12-21,3.0,1,353,3,2022.0,12,Very High (271-365 days)
14395,725879625704951265,Nice room  mrt huykwang night life new CBD,87760756,Ani,Huai Khwang,13.78410093911588,100.58492079377174,Entire home/apt,772,3,2,2022-11-25,1.46,2,354,2,2022.0,11,Very High (271-365 days)
14396,726156247782593576,Luxury Japanese Room with Fantastic Lights,122474174,Boom',Chatu Chak,13.815809642028224,100.56286130100489,Entire home/apt,2490,60,1,2022-10-21,0.43,1,83,1,2022.0,10,Low (0-90 days)
14397,726244963268262148,Comfortable 1 bedroom rental on Sukhumvit 22,61579423,Thiwaluck,Khlong Toei,13.72775,100.56436,Entire home/apt,1200,30,1,2022-12-14,1.0,7,327,1,2022.0,12,Very High (271-365 days)
14399,726304300268208081,City centered and lovely room,207050249,NAttonchi,Khlong Toei,13.72233,100.5774,Entire home/apt,1214,1,3,2022-12-09,1.8,1,289,3,2022.0,12,Very High (271-365 days)
14401,726445727890873309,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1600,1,1,2022-11-16,0.7,228,355,1,2022.0,11,Very High (271-365 days)
14402,726482735199984872,Sale! BTS On Nut/Sukhumvit 87/loft/pool/gym/wifi,314945555,Nana,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1600,1,3,2022-12-25,2.09,49,353,3,2022.0,12,Very High (271-365 days)
